_id,permalink,name,tag_type,systems_enabled,image_eeus_filename,Image,description
4f56590a5b76e1133e000a35,sizzix-movers-shapers-l-dies-w-crease,Sizzix Movers & Shapers L Dies w/Crease,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4f56590a5b76e1133e000a36 /movers_shapers_l_crease.jpg,"<p>Alter your journey a bit and base your customizable creations with Movers &amp; Shapers&trade; L Base Dies. For use with Movers &amp; Shapers Magnetic Dies (sold separately) or special ejection foam, which is included with all Movers &amp; Shapers Dies. The movable magnetic dies create a window anywhere you want in the base shape for a truly customized shape-cutting experience.</<p>"
4dcc305602f3990cf2000079,sizzix-movers-shapers-magnetic-dies,Sizzix Movers & Shapers Magnetic Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1ce0a2fb60b57c7d000004 /ms_mag.jpg,"<p>Sizzix&reg; Movers &amp; Shapers&trade; are creativity in motion! With these movable magnetic dies, now you can create a window anywhere you want for a truly customized shape-cutting experience.</<p> <p>The window die must be used in any one of the Movers &amp; Shapers base dies or base trays, which are compatible with the BIGkick&trade;, Big Shot&trade; and Vagabond&trade; machines (with a pair of appropriately sized Cutting Pads). All items sold separately.</<p>"
50bd31d0fb60b54f92001019,sizzix-movers-shapers-magnetic-dies-w-crease,Sizzix Movers & Shapers Magnetic Dies w/Crease,product_line,"szus,szuk,erus",,/grid/visual_asset/image/50bd3212fb60b54f9200102f /ms_mag.jpg,"<p>Sizzix&reg; Movers &amp; Shapers&trade; are creativity in motion! With these movable magnetic dies, now you can create a window anywhere you want for a truly customized shape-cutting experience.</<p> <p>The window die must be used in any one of the Movers &amp; Shapers base dies or base trays, which are compatible with the BIGkick&trade;, Big Shot&trade; and Vagabond&trade; machines (with a pair of appropriately sized Cutting Pads). All items sold separately.</<p>"
4dcc305602f3990cf200007a,sizzix-movers-shapers-pro-dies,Sizzix Movers & Shapers Pro Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1dd5955b76e1391f0000c0 /ms_pro.jpg,<p>Creativity is always a moving experience; base your customizable creations on Movers &amp; Shapers&trade; Pro Die and Die Sets. These dies and die sets offer plenty of dynamic design choices for customizable cards or envelopes. </<p> <p>The movable magnetic dies (included with each die set and also sold separately) create a window anywhere you want in the base shape for a truly customized shape-cutting experience.</<p>
4dcc305602f3990cf200007b,sizzix-movers-shapers-xl-dies,Sizzix Movers & Shapers XL Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1dd950fb60b5138e000073 /ms_xl.jpg,<p>Creativity is always a moving experience; base your customizable creations on Movers &amp; Shapers&trade; XL&#160;Die Sets. These die sets offer plenty of dynamic design choices for customizable cards. </<p> <p>The movable magnetic dies (included with each die set and also sold separately) create a window anywhere you want in the base shape for a truly customized shape-cutting experience.</<p>
4dcc305602f3990cf2000058,sizzix-on-the-edge-dies,Sizzix On the Edge Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1dd6f902f3996ff500001c /on_the_edge.jpg,"<p>True to their name, these oh-so-edgy dies cut eye-popping edges for cards, mini books, scrapbook pages and more. On each die are one or two unique edges that can be cut on nearly any project up to 5 1/2"" wide from nearly any material, including cardstock, felt, fabric, foam, magnet, leather and craft aluminum.</<p><p>On the Edge Dies&trade; are compatible with Big Shot&trade;, BIGkick&trade; and Vagabond&trade; Machines. For ease of use, we recommend using the specially-sized On the Edge Cutting Pads. For more information, watch this video: <a href=""http://www.youtube.com/v/0VoLAsD1G4s&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Using On the Edge Dies"" class=""fancyvideo"">Using On the Edge Dies</a>.</<p>"
4dcc305602f3990cf2000059,sizzix-original-machine,Sizzix Original Machine,product_line,"szus,erus",,/grid/visual_asset/image/4e1dd765fb60b5138e00005f /copy_of_original_machine.jpg,"<p>Get ready to be impressed! Our popular press-style machine cuts and embosses with absolute ease.</<p> <p>Along with our Originals&trade; dies, the original Sizzix&reg; Machine cuts and embosses unforgettable shapes that beautifully embellish cards, scrapbook pages, papercrafts and even clothes!</<p> <p>Add a Sizzix System Converter and elegantly emboss with Simple Impressions&reg; Embossing Folders or cut smaller-sized detailed designs with a mind-boggling selection of Sizzlits&reg; dies that easily cut through cardstock, metallic foil, paper or vellum.</<p>"
4dcc305602f3990cf200005a,sizzix-originals-dies-large,Sizzix Originals Dies (Large),product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1ddac05b76e1591d000028 /originals_lg.jpg,"<p>If it's an Originals&trade; die, then it's like no other. Compatible with our bigger machines, these versatile dies are backed by our thickest blade and most powerful cut. Just one die creates amazing shapes from cardstock, magnet, poly foam, metallic foil, shrink film and even fabric. There's so much to make &hellip; including stylish embellishments for scrapbook pages, birthday decorations, holiday cards, invitations, T-shirts, hats and jeans, and the list goes on and on!</<p> <p><em>Originals dies can be used in the Big Shot&trade;, BIGkick&trade;, Vagabond&trade; and original Sizzix&reg; machines.</em></<p>"
4f983e2002f399390f000dbc,sizzix-originals-dies-small-medium-border,"Sizzix Originals Dies (Small, Medium & Border)",product_line,"szus,szuk,erus",,/grid/visual_asset/image/4f985d705b76e16657001acd /originals_med.jpg,"<p>If it's an Originals&trade; die, then it's like no other. Compatible with our bigger machines, these versatile dies are backed by our thickest blade and most powerful cut. Just one die creates amazing shapes from cardstock, magnet, poly foam, metallic foil, shrink film and even fabric. There's so much to make &hellip; including stylish embellishments for scrapbook pages, birthday decorations, holiday cards, invitations, T-shirts, hats and jeans, and the list goes on and on!</<p> <p><em>Small, medium and border-sized Originals dies can be used in the SophistiCut&trade;, Big Shot&trade;, BIGkick&trade;, Vagabond&trade; and original Sizzix&reg; machines.</em></<p>"
4dcc305602f3990cf200005b,sizzix-paddlepunch,Sizzix PaddlePunch,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1ddb7b02f399466800004b /38-0845.jpg,"<p>Go where no punch has gone before. No longer are punches limited to where an ordinary paper punch can reach. PaddlePunch&reg; Positionable Hand Punches can punch a decorative shape anywhere - including the center - of almost any flat craft project or crafting material. PaddlePunches can cut paper, cardstock, foil, thin rubber, fabric, felt, vinyl, vellum and printable magnet sheets.</<p>"
55bc0122ff9afc139f004696,sizzix-paper-leather-sheets,Sizzix Paper Leather Sheets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/55bc013cff9afc139f00469f/paper_leather_sheets.jpg,"<p>It's the durable material that can do it all! Made from a latex saturated flat base to simulate the look and feel of real leather, Sizzix Paper Leather Sheets can be used to die-cut, emboss, print, ink, stitch, paint, watercolor, foil, collage or distress. Whether you wash it or use it in your printer, Paper Leather Sheets always retain their shape for a wide variety of uses. Use paper Leather to add dimension and texture to your next cardmaking, gift tag, home d&eacute;cor or sewing project.</p>"
5469342b02f3993fa2000c65,sizzix-paper-punches,Sizzix Paper Punches,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54b064d05b76e148fd0009cf/paper_punches.jpg,"<p>Easily embellish and enhance any creative task with the first Sizzix Paper Punches. Sizzix Paper Punches make amazing shapes for any occasion and can cut up to three sheets of cardstock, as well as fabric, fiber, foam, magnet, metallic foil, photographs, sandpaper (in limited use) and vellum.</<p><p>Each Paper Punch is ergonomically designed with special comfort grip and locking latch for stackable storage. It includes a large surface area for the most exact cutting and leverage.</<p>"
4edad4dcfb60b51f1d000140,sizzix-pop-n-cuts-magnetic-insert-dies,Sizzix Pop 'n Cuts Magnetic Insert Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4ee8fcadfb60b564390004f0 /pop_cuts_insert.jpg,"<p>Pop goes the die-cut! When a Pop 'n Cuts&trade; Magnetic Insert Die is combined with a Pop 'n Cuts Base Die, you can create impressive 3-D pop-up cards in just a few quick steps. Simply pop the insert into place, lining up the center crease marks and die-cut for an incredibly easy shape-cutting experience!</<p><p>Pop 'n Cuts Magnetic Dies can be used independently in the Movers &amp; Shapers&trade; Base Tray. Select combinations of Movers &amp; Shapers Magnetic Dies and Pop 'n Cuts can be used to create decorative windows within the pop-up shape. Pop 'n Cuts are compatible with Big Shot&trade;, BIGkick&trade; and Vagabond&trade; Machines. For more information, watch these videos: <a href=""http://www.youtube.com/v/rjqIOoknZGc&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop 'n Cuts"" class=""fancyvideo"">An Introduction</a>, <a href=""http://www.youtube.com/v/fCizOyvCxJ4&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop 'n Cuts"" class=""fancyvideo"">Using with Movers &amp; Shapers Magnetic Dies</a>, <a href=""http://www.youtube.com/v/ropGYbiZv5w&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop 'n Cuts"" class=""fancyvideo"">Using with the Base Tray</a>.</<p>"
4edad50ffb60b51f1d000153,sizzix-pop-n-cuts-xl-dies,Sizzix Pop 'n Cuts XL Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4ee8fd6ffb60b573090000cb /pop_cuts_xl.jpg,"<p>Pop goes the die-cut! When a Pop 'n Cuts&trade; Magnetic Insert Die is combined with a Pop 'n Cuts Base Die, you can create impressive 3-D pop-up cards in just a few quick steps. Simply pop the insert into place, lining up the center crease marks and die-cut for an incredibly easy shape-cutting experience!</<p><p>Select combinations of Movers &amp; Shapers&trade; Magnetic Dies and Pop 'n Cuts can be used to create decorative windows within the pop-up shape. Pop 'n Cuts XL Dies are compatible with Big Shot&trade;, BIGkick&trade; and Vagabond&trade; Machines. For more information, watch these videos: <a href=""http://www.youtube.com/v/rjqIOoknZGc&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop 'n Cuts"" class=""fancyvideo"">An Introduction</a>, <a href=""http://www.youtube.com/v/fCizOyvCxJ4&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop'n Cuts"" class=""fancyvideo"">Using with Movers &amp; Shapers Magnetic Dies</a><a href=""http://www.youtube.com/v/ropGYbiZv5w&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Pop'n Cuts"" class=""fancyvideo""></a>.</<p>"
4dcc305602f3990cf200005c,sizzix-rub-ons,Sizzix Rub Ons,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1ddc1002f3994668000056 /rub_ons.jpg,"<p>For a neat idea made from scratch, Rub Ons easily transfer onto a variety of surfaces. In many cases, these quick embellishments match and enhance specific Sizzlits&reg; designs. Of course, Rub Ons offer infinite options to create a stir all by themselves.</<p>"
4dcc305702f3990cf20000d1,sizzix-scoreboards-dies,Sizzix ScoreBoards Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1ddce7fb60b5138e00009b /scoreboards.jpg,"<p>If it's chipboard or matboard, then ScoreBoards&trade; dies expand your creativity with quick and easy cuts and scoring. The first-ever product of its kind, ScoreBoards dies produce sturdier boxes, pockets, holders and other ultra-versatile designs.</<p> <p>These ScoreBoards dies showcase the novel style of <em>Matboard Magic</em> author Eileen Hull&reg;. ScoreBoards easily cut and score most matboard and chipboard. Fun assembly required! (Use board thickness from .040"" to .055"" for best results.)</<p>"
4fde97d602f39937820007c6,sizzix-scoreboards-l-dies,Sizzix ScoreBoards L Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4fde986602f3994dcc001efb /scoreboards_l_die.jpg,"<p>If it's chipboard or matboard, then ScoreBoards&trade; L dies expand your creativity with quick and easy cuts and scoring. The first-ever product of its kind, ScoreBoards L dies produce sturdier boxes, pockets, holders and other ultra-versatile designs.</<p> <p>These ScoreBoards L dies showcase the novel style of <em>Matboard Magic</em> author Eileen Hull&reg;. ScoreBoards L dies easily cut and score most matboard and chipboard. Fun assembly required! (Use board thickness from .040"" to .055"" for best results.)</<p>"
4dcc305602f3990cf200007c,sizzix-scoreboards-pro-dies,Sizzix ScoreBoards Pro Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1dee5bfb60b55395000008 /scoreboards_pro.jpg,"<p>If it's chipboard or matboard, then ScoreBoards&trade; Pro Dies expand your creativity with quick and easy cuts and scoring. The first-ever product of its kind, ScoreBoards Pro Dies produce sturdier boxes, pockets, holders and other ultra-versatile designs.</<p> <p>These ScoreBoards Pro Dies showcase the novel style of <em>Matboard Magic</em> author Eileen Hull&reg;. ScoreBoards Pro Dies easily cut and score most matboard and chipboard. Fun assembly required! (Use board thickness from .040"" to .055"" for best results.)</<p>"
4dcc305602f3990cf200007d,sizzix-scoreboards-xl-dies,Sizzix ScoreBoards XL Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1def13fb60b5539500000d /scoreboards_xl.jpg,"<p>If it's chipboard or matboard, then ScoreBoards&trade; XL Dies expand your creativity with quick and easy cuts and scoring. The first-ever product of its kind, ScoreBoards XL Dies produce sturdier boxes, pockets, holders and other ultra-versatile designs.</<p> <p>These ScoreBoards XL Dies showcase the novel style of <em>Matboard Magic</em> author Eileen Hull&reg;. ScoreBoards XL Dies easily cut and score most matboard and chipboard. Fun assembly required! (Use board thickness from .040"" to .055"" for best results.)</<p>"
528d2d86fb60b57f2e001235,sizzix-shadowpress,Sizzix ShadowPress,product_line,"szus,szuk,erus",,/grid/visual_asset/image/52d06e0ffb60b51a23000008 /shadowpress.jpg,"<p>Hard pressed for what to say? With ShadowPress&trade; Debossing Folders, you'll always have just the right words to create a visual debossed sentiment. Each impression mimics the look of letterpress designs on cardstock, paper, metallic foil or vellum. For added visual effects, use inks, markers or other color tools to fill in the negative space of the shadows and make a bolder impression!</<p><p>ShadowPress are compatible with the Texture Boutique&trade; (used with a pair of Embossing Pads), BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines (used with a pair of Cutting Pads and the machine's included Platform).</<p>"
4dcc305602f3990cf200005e,sizzix-sidekick-machine,Sizzix Sidekick Machine,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1defc85b76e1770c000013 /sidekick.jpg,"<p>With a few turns of its handle, the Sidekick&reg; cuts single sheets of lightweight paper to cardstock and transforms them into something special. The Sidekick works with the entire Sizzix&reg; Sizzlits&reg; product library (with the exception of large Sizzlits dies) - and that includes our small dies to our 12"" long Sizzlits Decorative Strip dies.</<p><p>If that wasn't impressive enough, the portable, affordable and adorable roller machine also elegantly embosses with Textured Impressions&trade; Embossing Folders (small only). The handy vacuum seal attaches to most work surfaces for creativity anywhere. Create your own one-of-a-kind cards, invitations, scrapbook pages and much more! (To ensure compatibility, always check machine and accessory requirements.)</<p>"
4dcc305602f3990cf200005f,sizzix-simple-impressions,Sizzix Simple Impressions,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df112fb60b5539500001b /simple_impressions.jpg,"<p>Ah, the elegance of embossed invitations, greeting cards, stationery, place cards, decorations and more. But who has the time to make them? </<p><p>It's time to raise your creative expectations! Simple Impressions&reg; Embossing Folders make embossing quicker and easier than ever. Simply place the stencil and cardstock, paper, metallic foil, or vellum to be embossed inside the folder and your Sizzix&reg; machine* does the rest. Keep using them, and you'll be impressed every time!</<p> <p><em>*Most Simple Impressions work in the entire family of Sizzix machines, but some are compatible with roller machines only (where noted)</em>.</<p>"
4dcc305602f3990cf200007e,sizzix-sizzlits-decorative-strip-dies,Sizzix Sizzlits Decorative Strip Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df188fb60b55395000024 /decorative_strip.jpg,"<p>Looking for something different? Take a long look at Sizzlits&reg; Decorative Strip Dies*.</<p> <p>With a beautiful edge-to-edge appeal, these extended length dies make all sorts of extra-long shapes from colorful cardstock - including majestic borders for cards and scrapbook pages, snazzy decos for frames and mats as well as wonderful wrappers for candy bars! Just use your imagination with a Sizzix&reg; roller machine and you'll go a long way!</<p> <p><em>*Decorative Strip dies are for roller machines only.</em></<p>"
4dcc305702f3990cf20000de,sizzix-sizzlits-dies-large,Sizzix Sizzlits Dies (Large),product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df2d502f3991054000009 /sizzlits_lg.jpg,"<p>Designed to cut a single sheet of cardstock in larger Sizzix&reg; roller machines, Sizzlits&reg; create fabulous shapes that make a great big difference with your papercrafting. Whenever you need a cute little shape, Sizzlits answer your inspiration! Choose from truly dazzling decorative sets, singles and alphabets that celebrate your unique artistry with an unmatched flair for fun!</<p>"
4dcc305602f3990cf200007f,sizzix-sizzlits-dies-small-medium,Sizzix Sizzlits Dies (Small & Medium),product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df3f202f3991054000013 /sizzlits_small_medium.jpg,"<p>Designed to cut a single sheet of cardstock in most Sizzix&reg; machines*, Sizzlits&reg; create fabulous little shapes that make a great big difference with your papercrafting. Whenever you need a cute little shape, Sizzlits answer your inspiration! Choose from truly dazzling decorative sets, singles and alphabets that celebrate your unique artistry with an unmatched flair for fun!</<p> <p><em>*Many Sizzlits work in the entire family of Sizzix machines, but some are compatible with roller machines only (where noted).</em></<p>"
51ba42f45b76e16b9000022d,sizzix-sophisticut-machine,Sizzix SophistiCut Machine,product_line,"szus,szuk,erus",,/grid/visual_asset/image/51be72545b76e133940019b6 /medium_658500.jpg,"<p>Easy and elegant, the Sizzix&reg; SophistiCut&trade; Die-Cutting Machine sports a stylish purse design with a 3"" wide opening to accommodate small, medium and border-sized Sizzix Originals&trade; dies. The machine cuts a wide range of materials - everything from cardstock to fabric. The SophistiCut features a fold-out working platform, durable rollers and a large, easy-to-turn side handle. With the SophistiCut, charming shapes can be easily created for appliqu&eacute;, home d&eacute;cor, fashion, jewelry, altered art, cardmaking, scrapbooking and many more crafts. (To ensure compatibility, always check accessory requirements.)</<p>"
4f297dbe02f39952d90004a1,sizzix-talkingtag-labels,Sizzix TalkingTag Labels,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4f297dbe02f39952d90004a2 /658136.jpg,"<p>Connecting the story behind your most treasured creations, TalkingTag Labels literally lend a recorded voice to any fabric project. After downloading a free TalkingTag app to any smart phone, simply scan the tag and record up to one minute of personalized audio. (For playback, scan the tag again from any smart phone and retrieve the voice recording from a secured platform.) Attach the tag and hear your creation come to life! For more information, watch this video: <a href=""http://www.youtube.com/v/DbIkplnYCc4&amp;feature=youtube_gdata_player&amp;autoplay=1&amp;fs=1"" title=""Using TalkingTag Message and Memory Labels"" class=""fancyvideo"">Using TalkingTag Message and Memory Labels</a>.</<p>"
4dcc305602f3990cf2000061,sizzix-texture-boutique-machine,Sizzix Texture Boutique Machine,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df4affb60b553b9000001 /texture_boutique.jpg,"<p>Resembling an ornate purse with a beaded handle, the Texture Boutique&trade; transforms ordinary cardstock into elegant embossed art. The Texture Boutique works with the Sizzix Textured Impressions&trade;, Texture Fades&trade; and Texture Trades&trade; embossing folder product library (up to 4 1/2"" wide).</<p><p>If that wasn't impressive enough, the portable and affordable roller machine goes beyond cardstock to emboss paper, metallic foil, vellum and other thin materials. Create your own one-of-a-kind cards or invitations for any occasion and use the embellishments to add a special touch to your scrapbook pages, home d&eacute;cor projects, altered art, and much more! (To ensure compatibility, always check machine and accessory requirements.)</<p>"
4dcc305602f3990cf2000062,sizzix-texture-fades,Sizzix Texture Fades,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df54d5b76e1770c000034 /texture_fades_embossing.jpg,"<p>Distress to impress! Texture Fades&trade; Embossing Folders easily emboss in such a way that select areas of the image appear perfectly faded and distressed. You can turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece. The large folder fits the exact dimensions of an A2 card.</<p><p>Texture Fades Embossing Folders are compatible with the Texture Boutique&trade; (when used with a pair of Embossing Pads), BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines only (used with a pair of Cutting Pads and the machine's included Platform).</<p>"
4dcc305702f3990cf20000d2,sizzix-texture-trades,Sizzix Texture Trades,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df5bffb60b553b900000b /texture_trades.jpg,"<p>Sized perfectly for artist trading cards, Texture Trades&trade; offer all the altered appeal that creative types need to make a great impression - and then some! Use them to turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece.</<p><p>Texture Trades Embossing Folders are compatible with the Texture Boutique&trade; (when used with a pair of Embossing Pads), BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines only (used with a pair of Cutting Pads and the machine's included Platform).</<p>"
4dcc305602f3990cf2000063,sizzix-textured-impressions,Sizzix Textured Impressions,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df65b5b76e1770c000043 /textured_impressions_embossing_folders.jpg,"<p>Create a big impression! Textured Impressions&trade; Embossing Folders offer our deepest and boldest embossing experience yet. With just one embossing folder, you can turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece. The large folder in the Textured Impressions Sets fits the exact dimensions of an A2 or A6 card cover, while the small, medium or border sizes create amazing embellishments.</<p><p>Textured Impressions Embossing Folder Sets are compatible with the Texture Boutique&trade; (when used with a pair of Embossing Pads), BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines only (when used with a pair of Cutting Pads and the machine's included Platform).</<p>"
51ba189bfb60b5056000011a,sizzix-textured-impressions-6-x-6,"Sizzix Textured Impressions 6"" x 6""",product_line,"szus,szuk,erus",,/grid/visual_asset/image/51be71335b76e138d10005f1 /textured_impressions_6x6.jpg,"<p>Create a big impression! Textured Impressions&trade; Embossing Folders offer our deepest and boldest embossing experience yet. With just one embossing folder, you can turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece. The folder fits the exact dimensions of many different craft materials readily available in the 6"" x 6"" size.</<p><p>Textured Impressions 6"" x 6"" Embossing Folders are compatible with the BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines only (when used with a pair of Cutting Pads and the machine's included Platform).</<p>"
54b00fdf02f39947d40016c0,sizzix-textured-impressions-plus,Sizzix Textured Impressions Plus,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54b01060fb60b55a97000fe4 /tief_plus.jpg,"<p>Create an even bigger impression! Textured Impressions&trade; Plus Embossing Folders offer our deepest and boldest embossing experience yet. With just one embossing folder, you can turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece.</<p><p>Measuring 8 1/4"" x 11 3/4"" x 1/8"", Textured Impressions Plus Embossing Folders are compatible with the Big Shot&trade; Plus and Big Shot Pro machines (used with a pair of Cutting Pads and the machine's Platform System). All items sold separately.</<p>"
4edad543fb60b57e11000190,sizzix-textured-impressions-pro,Sizzix Textured Impressions Pro,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4ee8fdb8fb60b53951000350 /textured_impressions_pro.jpg,"<p>Make a great big beautiful impression! Our 13"" x 12 3/8"" x 1/4"" Textured Impressions&trade; Pro Embossing Folders add texture to your larger-sized creations such as scrapbook page backgrounds, full-size bags, boxes, cards, envelopes and album covers. On opposite sides of a hinged plastic folder, a positive plastic surface nests into a negative plastic surface and creates a sandwich for your cardstock, metallic foil, paper or vellum to be easily embossed.</<p><p>Textured Impressions Pro Embossing Folders are only compatible with the Big Shot&trade; Pro Machine. (To ensure compatibility, always check machine and accessory requirements. Machine accessories may be sold separately.)</<p>"
4e2476b402f399713c000187,sizzix-textured-impressions-w-stamp,Sizzix Textured Impressions w/Stamp,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e2476b402f399713c000188 /medium_657770.jpg,"<p>Create a big impression! Textured Impressions&trade; Embossing Folders offer our deepest and boldest embossing experience yet. With just one embossing folder, you can turn ordinary cardstock, paper, metallic foil or vellum into an embossed, textured masterpiece. Packaged with a stylish, complementary cling rubber stamp, this pack of Textured Impressions Embossing Folders combines two exciting forms of creativity for a raised 3-D design.</<p><p>Textured Impressions Embossing Folders are compatible with the Texture Boutique&trade; (when used with a pair of Embossing Pads), BIGkick&trade;, Big Shot&trade; and Vagabond&trade; Machines only (when used with a pair of Cutting Pads and the machine's included Platform).</<p>"
4dcc305602f3990cf2000081,sizzix-texturz-accessories,Sizzix Texturz Accessories,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df73102f399105400007a /texturz_accessories.jpg,"<p>When you're ready to use your Texturz&trade; Texture Plates in your BIGkick&trade;, Big Shot&trade;, Vagabond&trade; or Big Shot Pro machine, there's a few Texturz Accessories* you'll need.</<p> <p>In order to add texture to thin material surfaces such as paper, cardstock and foil, you'll need an Impressions Pad to maintain the proper pressure and height necessary for texturizing, as well as Silicone Rubber to help make a lasting impression. For added versatility, use Impressions Pad and Silicone Rubber to emboss with any metal stencil.</<p> <p><em>*Impressions Pad and Silicone Rubber are included as part of Texturz Starter Kit. Both require the use of your machine's included platform.</em></<p>"
4dcc305602f3990cf2000082,sizzix-texturz-plate-sets,Sizzix Texturz Plate Sets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1df8005b76e1770c000057 /654841.jpg,"<p>For more design options beyond the Texturz&trade; Starter Kit, our Texturz Plate Sets are equally impressive! This stylish selection of textured patterns and designs transforms paper, cardstock, metallic foil and other thin surfaces into impressive masterpieces.</<p> <p>Breathtaking gift wraps, tags, boxes, bags and frames are only the surface of what's possible! Each kit features three double-sided Texture Plates for a total of six distinctive designs.</<p>"
4dcc305602f3990cf2000083,sizzix-texturz-starter-kits,Sizzix Texturz Starter Kits,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1dfe8202f3991d1b000025 /654376.jpg,"<p>Everything you need to transform paper, cardstock and other thin surfaces into impressive masterpieces is right here in one place! A Texturz&trade; Starter Kit features three double-sided Texture Plates for a total of six distinctive designs. Also included are an Impressions Pad* to maintain the proper pressure and height necessary for texturizing, as well as Silicone Rubber* to help make a lasting impression.</<p> <p>Breathtaking gift wraps, tags, boxes, bags and frames are only the surface of what's possible! For added versatility, use Impressions Pad and Silicone Rubber to emboss with any metal stencil.</<p> <p><em>*Impressions Pad and Silicone Rubber are for use in larger Sizzix&reg; roller machines and require the use of your machine's included platform.</em></<p>"
50a433e45b76e11adc0002c5,sizzix-thinlits-die-sets,Sizzix Thinlits Die Sets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/50c66e3202f39905640002bd /thinlits.jpg,"<p>Thinlits&trade; create dazzling detailed shapes for more creative cardmaking and papercrafting projects. These wafer-thin chemical-etched die sets are designed to cut a single sheet of cardstock, paper, metallic foil or vellum. They are simple to use, compact and portable for cutting at home or on the go. Use them for enhanced intricacy and to add a special touch of inspiration to all your projects. For use in the larger Sizzix&reg; roller machines with the machine's included platform; when using the Essentials Platform or Solo Platform &amp; Shim, the Extended Adapter or Solo Adapter is required. All items sold separately.</<p>"
51ba19b9fb60b5731b00133c,sizzix-thinlits-die-sets-w-textured-impressions,Sizzix Thinlits Die Sets w/Textured Impressions,product_line,"szus,szuk,erus",,/grid/visual_asset/image/51be70245b76e138d10005d6 /medium_658801_1.jpg,"<p>The combination of a Thinlits&trade; Die Set and Textured Impressions&trade; Embossing Folder Set allows you to create the most exact cuts around your embossed images. These wafer-thin, chemical-etched die sets feature the perfect registration without interference from any ridges at the edge of the die opening. Designed to cut a single sheet of cardstock, paper, metallic foil or vellum, these dies also make great stencils. For use in the larger Sizzix&reg; roller machines with the machine's included platform; when using the Essentials Platform or Solo Platform &amp; Shim, the Extended Adapter or Solo Adapter is required. All items sold separately.</<p>"
54ada5e902f3996796000956,sizzix-thinlits-plus-die-sets,Sizzix Thinlits Plus Die Sets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54ada63fff9afc1514000be8/thinlits.jpg,"<p>Thinlits&trade; create dazzling detailed shapes for more creative cardmaking and papercrafting projects. These wafer-thin chemical-etched die sets are designed to cut a single sheet of cardstock, paper, metallic foil or vellum. They are simple to use, compact and portable for cutting at home or on the go. Use them for enhanced intricacy and to add a special touch of inspiration to all your projects. For use in the Sizzix&reg; Big Shot&trade; Plus or Big Shot Pro machines. All items sold separately.</<p>"
